id,latitude,longitude,address
9760,40.4340153,-3.7043512,"Calle de Bravo Murillo, 39 F, Arapiles, Madrid"
9759,40.4298609,-3.7069054,"Calle de Alberto Aguilera, 8, Arapiles, Madrid"
9757,40.4380998,-3.6952742,"Calle de José Abascal, 38, Almagro, Madrid"
9754,40.4330631,-3.7178083,"Calle de Meléndez Valdés, 25, Gaztambide, Madrid"
9753,40.4347577,-3.7138152,"Travesía Andrés Mellado, 5, Gaztambide, Madrid"
9752,40.4386973,-3.708787,"Cea Bermudez, Vallehermoso, Madrid"
9750,40.4317496,-3.69754,"Calle de Santa Engracia, 37, Trafalgar, Madrid"
9746,40.43125255,-3.698275121610171,"Calle de Covarrubias, 31, Trafalgar, Madrid"
9744,40.43141365,-3.698436117504155,"Calle de Covarrubias, 35, Trafalgar, Madrid"
9736,40.4375425,-3.7000777,"Calle de Santa Engracia, 109, Trafalgar, Madrid"
9734,40.4382487,-3.7176437,"Calle de Isaac Peral, 38, Gaztambide, Madrid"
9732,40.4334361,-3.7134029,"Calle de Guzmán el Bueno, 37, Gaztambide, Madrid"
9731,40.4329907,-3.7025422,"Calle de Jordán, Trafalgar, Madrid"
9729,40.4382196,-3.6980706,"José Abascal, 28, Almagro, Madrid"
9727,40.4400375,-3.7093806,"Calle de Lucio del Valle, 19, Vallehermoso, Madrid"
9726,40.4400394,-3.7080753,"Lucio del Valle, Vallehermoso, Madrid"
9725,40.4360908,-3.6990843,"Ponce de León, Almagro, Madrid"
9710,40.4366696,-3.6963592,"GARCIA DE PAREDES, Almagro, Madrid"
9707,40.4301209,-3.7045927,"Monteleon, Trafalgar, Madrid"
9701,40.4262994,-3.6924711,"Calle del Monte Esquinza, Madrid, Almagro, Madrid"
9700,40.4339454,-3.707437,"Fernando el catolico, 10, Arapiles, Madrid"
9698,40.4378817,-3.6944587,"Calle abascal, Almagro, Madrid"
9693,40.4340153,-3.7043512,"Calle DE BRAVO MURILLO, Arapiles, Madrid"
9687,40.4329178,-3.7004355,"Calle Santa Feliciana, Trafalgar, Madrid"
9686,40.4315405,-3.7146747,"Calle de Andres Mellado, 11, Gaztambide, Madrid"
9685,40.4327008,-3.715764,"gaztambide, 21, Gaztambide, Madrid"
9683,40.4304175,-3.7017533,"Calle de Hartzenbusch, 28010, Trafalgar, Madrid"
9672,40.4366971,-3.7001306,"MEDELLIN, 1, Trafalgar, Madrid"
9663,40.4426759,-3.7141181,"Calle de Julián Romea, Vallehermoso, Madrid"
9662,40.4341387,-3.7113934,"Fernando el Católico, Gaztambide, Madrid"
9655,40.4395559,-3.711067,"BLASCO DE GARAY, Vallehermoso, Madrid"
9635,40.4370146,-3.7018251,"Calle de garcía de paredes, 13, Trafalgar, Madrid"
9634,40.4357332,-3.7031575,"Calle del Cardenal Cisneros, 86, Trafalgar, Madrid"
9632,40.4314485,-3.7000395,"Calle Alburquerque, Trafalgar, Madrid"
9631,40.4305842,-3.6907454,"Calle del Marqués del Riscal, Almagro, Madrid"
9626,40.4408865,-3.7078621,"Avenida FILIPINAS, Vallehermoso, Madrid"
9622,40.4357349,-3.7068946,"Calle Escosura, 21, Arapiles, Madrid"
9621,40.4400058,-3.7168406,"Paseo de San Francisco de Sales, 5, Vallehermoso, Madrid"
9618,40.4369167,-3.7044478,"Calle de Bravo Murillo, 37, Arapiles, Madrid"
9617,40.4387062,-3.7140401,"Calle de Andres Mellado, 92, Gaztambide, Madrid"
9615,40.4293559,-3.7005957,"Calle de Eguilaz, Trafalgar, Madrid"
9612,40.4360908,-3.6990843,"PONCE DE LEON, Almagro, Madrid"
9606,40.4366696,-3.6963592,"Calle de García de Paredes, Almagro, Chamberí, Almagro, Madrid"
9587,40.43296355,-3.6912830083713857,"Glorieta Rubén Darío s/n, Almagro, Madrid"
9586,40.4366696,-3.6963592,"Calle de García de Paredes s/n, Almagro, Madrid"
9584,40.434998,-3.7047127,"FERNANDEZ DE LOS RIOS, Arapiles, Madrid"
9583,40.4470035,-3.7072922,"Avenida DE REINA VICTORIA, 43, Vallehermoso, Madrid"
9582,40.4301209,-3.7045927,"MONTELEON, 52, Trafalgar, Madrid"
9576,40.4330573,-3.6995885,"Juan de Austria, Trafalgar, Madrid"
9575,40.435002,-3.7050893,"Calle de Fernández de los Ríos, 8, Arapiles, Madrid"
9574,40.43272925,-3.703059328041341,"Jordán, 8, Trafalgar, Madrid"
9561,40.4366971,-3.7001306,"Calle Medellin, 3, Trafalgar, Madrid"
9550,40.4323769,-3.7144265,"Calle de Andres Mellado, 20, Gaztambide, Madrid"
9547,40.4329339,-3.6976778,"SANTA ENGRACIA, Almagro, Madrid"
9546,40.432770950000005,-3.701034131730769,"Plaza de Olavide, Trafalgar, Madrid"
9543,40.4350621,-3.6982818,"general martinez campos, 39, Almagro, Madrid"
9540,40.4366971,-3.7001306,"Calle Medellín, 3, Trafalgar, Madrid"
9525,40.434684,-3.7067849,"ESCOSURA, 6, Arapiles, Madrid"
9522,40.4407164,-3.7127064,"Calle de Guzmán el Bueno, Madrid, Gaztambide, Madrid"
9515,40.4333131,-3.7041275,"Calle de Fuencarral, Trafalgar, Madrid"
9514,40.438667,-3.708653,"Calle de Cea Bermúdez, 13, Arapiles, Madrid"
9513,40.4372317,-3.6928822,"Calle de Zurbano, 80, Almagro, Madrid"
9511,40.4332991,-3.7047332,"Calle de Arapiles, 1, Arapiles, Madrid"
9509,40.4301209,-3.7045927,"SANDOVAL, Trafalgar, Madrid"
9505,40.4347881,-3.7132861,"Andrés Mellado, Gaztambide, Madrid"
9501,40.4392097,-3.7168337,"Avenida ISLAS FILIPINAS, Gaztambide, Madrid"
9500,40.4346842,-3.7142936,"Calle de Andres Mellado, 50, Gaztambide, Madrid"
9498,40.4327535,-3.694294,"Calle Eduardo Dato, Almagro, Madrid"
9485,40.4328678,-3.693329,"zurbano, Almagro, Madrid"
9481,40.4374392,-3.7128608,"Calle de Guzmán el Bueno, 64, Gaztambide, Madrid"
9463,40.4312872,-3.6952095,"Calle Españoleto, 19, Almagro, Madrid"
9445,40.4422215,-3.7148933,"General ampudia, Vallehermoso, Madrid"
9437,40.433917,-3.6949204,"Fernandez de La Hoz, 48, Almagro, Madrid"
9432,40.4368544,-3.698052469051383,"Calle de García de Paredes, 35, Almagro, Madrid"
9425,40.4318377,-3.702143,"Cardenal Cisneros, Trafalgar, Madrid"
9417,40.4426759,-3.7141181,"Calle de Julián Romea, 7, Vallehermoso, Madrid"
9416,40.4290152,-3.700263911642838,"Calle de Eguilaz, 4, Trafalgar, Madrid"
9415,40.4378014,-3.7112934,"Calle de Blasco de Garay, 63, Gaztambide, Madrid"
9409,40.4371511,-3.698046845277537,"Calle de Alonso Cano, 23, Almagro, Madrid"
9403,40.4330422,-3.6896897,"RUBEN DARIO, Almagro, Madrid"
9399,40.4324293,-3.7023745,"Calle de Gonzalo de Córdoba, Trafalgar, Madrid"
9397,40.4341842,-3.7028339,"Calle Eloy Gonzalo, Trafalgar, Madrid"
9396,40.4281989,-3.6950985,"Calle Almagro, Almagro, Madrid"
9394,40.4407215,-3.7139075,"Andrés Mellado, 106, Vallehermoso, Madrid"
9385,40.4283187,-3.6949702,"Calle de Almagro, Madrid, Almagro, Madrid"
9381,40.4307503,-3.6980463,"Calle de Manuel Cortina, Trafalgar, Madrid"
9380,40.431361,-3.7043394,"Calle de Jerónimo de la Quintana, 8, Trafalgar, Madrid"
9365,40.4297029,-3.6975667,"COVARRUBIAS, Trafalgar, Madrid"
9361,40.4334354,-3.7011208,"Calle de Trafalgar, 26, Trafalgar, Madrid"
9360,40.4458498,-3.7145041,"Calle Vicente Aleixandre, Vallehermoso, Madrid"
9337,40.4350066,-3.7155998,"Calle de Gaztambide, 47, Gaztambide, Madrid"
9333,40.4336634,-3.7133859,"Calle de Guzmán el Bueno, 41, Gaztambide, Madrid"
9332,40.4309958,-3.7163248,"Calle de la Princesa, 60, Gaztambide, Madrid"
9331,40.433708,-3.7012175,"Trafalgar, 32, Trafalgar, Madrid"
9319,40.4444913,-3.7052401,"Calle Esquilache, Vallehermoso, Madrid"
9309,40.4317825,-3.7112184,"Calle de Rodríguez San Pedro, 34, Arapiles, Madrid"
9306,40.4374764,-3.6986402,"Calle MOREJON, Almagro, Madrid"
9295,40.4329933,-3.694087,"Paseo de Eduardo Dato, 13, Almagro, Madrid"
9294,40.4354372,-3.717579,"Calle de Fernández de los Ríos, 93, Gaztambide, Madrid"
9292,40.4330767,-3.7086494,"Calle de Vallehermoso, 28, Arapiles, Madrid"
9291,40.4300666,-3.7035888,"Calle de Sandoval, 6, Trafalgar, Madrid"
9282,40.4388713,-3.7134754,"Calle de Cea Bermúdez, Madrid, 45, Gaztambide, Madrid"
9270,40.4366971,-3.7001306,"Calle de Medellín, Trafalgar, Madrid"
9263,40.4418422,-3.7047641,"Plaza de Juan Zorrilla, 2, Vallehermoso, Madrid"
9242,40.4305351,-3.7142155,"GUZMAN EL BUENO, Gaztambide, Madrid"
9228,40.4365743,-3.709997,"Calle de Galileo, 74 B, Arapiles, Madrid"
9225,40.4381077,-3.7130512,"Calle de Guzmán el Bueno, Madrid, 91, Gaztambide, Madrid"
9205,40.4375552,-3.709588,"Calle de Joaquín María López, 14, Arapiles, Madrid"
9202,40.4426759,-3.7141181,"Julian Romea, Vallehermoso, Madrid"
9200,40.4292998,-3.7036635,"Calle RUIZ, Trafalgar, Madrid"
9199,40.4448795,-3.7147335,"Calle POETA ANGELA FIGUERA, Vallehermoso, Madrid"
9198,40.4382867,-3.6964151,"Calle DE JOSE ABASCAL, Almagro, Madrid"
9171,40.4366696,-3.6963592,"Calle de García de Paredes, 74, Almagro, Madrid"
9164,40.4410668,-3.718215,"Isaac peral, Vallehermoso, Madrid"
9155,40.4303184,-3.7054868,"San Bernardo, Trafalgar, Madrid"
9153,40.4433208,-3.7050822,"Calle de Ramiro II, 1, Vallehermoso, Madrid"
9151,40.4302585,-3.7120641,"Calle de Alberto Aguilera, Gaztambide, Madrid"
9144,40.4330573,-3.6995885,"Calle de Juan de Austria, Trafalgar, Madrid"
9095,40.4328694,-3.7116127,"Calle de Blasco de Garay, 21, Gaztambide, Madrid"
9094,40.4243352,-3.6539331,"Marqués de Corbera, Ventas, Madrid"
9092,40.4625946,-3.6647114,"Calle de Arturo Soria, Atalaya, Madrid"
9091,40.4336909,-3.6524274,"Calle de Elfo, Quintana, Madrid"
9090,40.4294542,-3.6563147,"Calle de Cyesa, Ventas, Madrid"
9089,40.424424,-3.6526751,"María Teresa Saenz de Heredia, Ventas, Madrid"
9088,40.4299919,-3.6427526,"Berastegui, Pueblo Nuevo, Madrid"
9087,40.4250773,-3.6550626,"Montejurra, Ventas, Madrid"
9086,40.4499671,-3.6496279,"GREGORIO BENÍTEZ, San Juan Bautista, Madrid"
9084,40.47915,-3.6723227,"Calle del Condado de Treviño, Costillares, Madrid"
9081,40.4327724,-3.6412955,"Lorenzo San Nicolás, Pueblo Nuevo, Madrid"
9080,40.4278723,-3.6412575,"Calle de Gonzalo de Berceo, Pueblo Nuevo, Madrid"
9077,40.4219553,-3.6530741,"Calle Pablo Lafargue, Ventas, Madrid"
9076,40.436836,-3.6373866,"Institución de la Libre Enseñanza, Pueblo Nuevo, Madrid"
9075,40.4250773,-3.6550626,"Calle Montejurra, Ventas, Madrid"
9074,40.476793,-3.6679976,"Calle Jazmin, Costillares, Madrid"
9073,40.4311976,-3.6439747,"Calle de Vital Aza, Pueblo Nuevo, Madrid"
9072,40.4237332,-3.6392624,"arriaga, Pueblo Nuevo, Madrid"
9069,40.4528023,-3.6534288,"Calle Lorenzo Solano Tendero , 5, San Juan Bautista, Madrid"
9068,40.4357995,-3.6423381,"Calle Campuzano, Pueblo Nuevo, Madrid"
9066,40.4592017,-3.6603386,"Calle Vicente Muzas, Colina, Madrid"
9065,40.4348749,-3.657778,"Avenida Donostiarra, Concepción, Madrid"
9064,40.4814021,-3.6684983,"Calle Caleruega, Costillares, Madrid"
9063,40.4327595,-3.6507061,"Calle Alcalá, Quintana, Madrid"
9059,40.4336909,-3.6524274,"Calle ELFO, Quintana, Madrid"
9058,40.4336909,-3.6524274,"elfo, Quintana, Madrid"
9056,40.4336909,-3.6524274,"Calle Elfo, 65, Quintana, Madrid"
9055,40.4280892,-3.6507785,"Calle San Clodoaldo, Ventas, Madrid"
9054,40.433784200000005,-3.6456819404555794,"LOS URQUIZA, 3, Pueblo Nuevo, Madrid"
9052,40.4143362,-3.6248125,"Calle Postdam, Pueblo Nuevo, Madrid"
9049,40.4243352,-3.6539331,"Avenida del Marqués de Corbera, Ventas, Madrid"
9048,40.42885535,-3.638874183022869,"Calle de Gonzalo de Berceo, 78, Pueblo Nuevo, Madrid"
9046,40.4309628,-3.6420497,"Calle De Gutierre de Cetina, Pueblo Nuevo, Madrid"
9045,40.4264214,-3.6477797,"Calle de Santa Genoveva, Ventas, Madrid"
9044,40.427814,-3.6425237,"Calle de Marcelino Roa Vázquez, Pueblo Nuevo, Madrid"
9043,40.4237726,-3.6363838,"Calle Gandhi, Pueblo Nuevo, Madrid"
9042,40.4406483,-3.6419193,"Calle Agami, Quintana, Madrid"
9041,40.4418086,-3.6547746,"Avenida de Badajoz, San Pascual, Madrid"
9038,40.4337619,-3.6365713,"Acentejo, Pueblo Nuevo, Madrid"
9037,40.436836,-3.6373866,"Avenida de la Institución Libre de Enseñanza, Pueblo Nuevo, Madrid"
9029,40.4418086,-3.6547746,"Avenida de Badajoz, Madrid, San Pascual, Madrid"
9026,40.4698457,-3.6665993,"Calle de Alonso Saavedra, 3, Costillares, Madrid"
9025,40.4291229,-3.6368613,"Luis Ruiz, Pueblo Nuevo, Madrid"
9024,40.4548088,-3.6584429,"Calle José Silva, Colina, Madrid"
9023,40.4472162,-3.6457196,"Calle Pilar Cavero, 6, San Pascual, Madrid"
9022,40.431198050000006,-3.6433254533900703,"Calle de Vital Aza, 26, Pueblo Nuevo, Madrid"
9021,40.4790283,-3.666395,"Calle del Jazmín, 44, Costillares, Madrid"
9017,40.4505059,-3.661368,"Calle Rafael Bergamín, San Juan Bautista, Madrid"
9014,40.43348955,-3.645524631400473,"Los urquiza, 7, Pueblo Nuevo, Madrid"
9013,40.4484133,-3.6534879,"Calle de Agastia, 71, San Juan Bautista, Madrid"
9008,40.431655,-3.6491455,"Calle Lorenzo González, Ventas, Madrid"
9007,40.4310436,-3.6520334,"San Gumersindo, Ventas, Madrid"
9005,40.4303516,-3.6461014,"Calle del Lago Constanza, Pueblo Nuevo, Madrid"
9001,40.4320578,-3.6549845,"Calle Cipriano Sancho, Ventas, Madrid"
8999,40.4327595,-3.6507061,"Calle de Alcalá, Quintana, Madrid"
8998,40.4349532,-3.6514273,"Calle de Virgen de Lluc, Quintana, Madrid"
8996,40.4453976,-3.6518962,"Calle Condesa de Venadito, San Pascual, Madrid"
8995,40.4348749,-3.657778,"Donostiarra, Concepción, Madrid"
8994,40.4248799,-3.6562257,"Calle de San Secundino, Ventas, Madrid"
8993,40.4346427,-3.637067523972601,"Lago Salado, 9, Pueblo Nuevo, Madrid"
8991,40.4431789,-3.6542256,"Calle de Torrelaguna, 63, San Pascual, Madrid"
8990,40.4781474,-3.670454,"Calle de Caleruega, 19, Costillares, Madrid"
8984,40.4348049,-3.6496157,"Plaza Geólogos, 5, Quintana, Madrid"
8979,40.4331681,-3.6522997,"Calle de Siena, Quintana, Madrid"
8978,40.4334075,-3.6545146,"Calle Buen Gobernador, Quintana, Madrid"
8976,40.4303119,-3.6404493,"Ascao, Pueblo Nuevo, Madrid"
8975,40.430365,-3.657612,"Calle de Ricardo Ortiz, Ventas, Madrid"
8974,40.4334505,-3.6565926,"Calle Virgen del Coro, Concepción, Madrid"
8973,40.4419648,-3.6445437,"Calle de Angel Larra, Concepción, Madrid"
8971,40.42018,-3.6295082,"Calle de Villasilos, Pueblo Nuevo, Madrid"
8970,40.4289145,-3.6433372,"Av. de Trueba, Pueblo Nuevo, Madrid"
8969,40.4218923,-3.6322248,"Calle la Española, Pueblo Nuevo, Madrid"
8966,40.4295238,-3.6535032,"Calle de Marcelino Álvarez, Ventas, Madrid"
8962,40.4422051,-3.6473732,"Calle De Fernández Caro, Concepción, Madrid"
8961,40.4292134,-3.6347582,"Calle de José Arcones Gil, Pueblo Nuevo, Madrid"
8959,40.4378659,-3.6453284,"Calle Prudencio Álvaro, Quintana, Madrid"
8958,40.436136,-3.6460911,"Calle de Federico Gutiérrez, Quintana, Madrid"
8957,40.4377057,-3.6523027,"Calle Virgen del Castañar, Concepción, Madrid"
8956,40.4402719,-3.6438691,"Calle de José del Hierro, Concepción, Madrid"
8955,40.4311183,-3.6490268,"HERMANOS MACHADO, Ventas, Madrid"
8948,40.4530398,-3.6596486,"Calle de Faustina Peñalver, 22, San Juan Bautista, Madrid"
8945,40.4299919,-3.6427526,"Calle de Berastegui, Pueblo Nuevo, Madrid"
8944,40.4565612,-3.6570725,"Calle de Arturo Soria, Madrid s/n, Colina, Madrid"
8941,40.4552938,-3.6546393,"Calle de Luis Carlos Vázquez, 14, San Juan Bautista, Madrid"
8940,40.4340951,-3.6410876,"Calle de Centenera, Pueblo Nuevo, Madrid"
8938,40.4375831,-3.6444009,"DOCTOR VALLEJO, 15, Quintana, Madrid"
8937,40.4278723,-3.6412575,"Calle de Gonzalo de Berceo s/n, Pueblo Nuevo, Madrid"
8936,40.4487516,-3.6524497,"EMILIO VARGAS, San Juan Bautista, Madrid"
8935,40.4300023,-3.6444065,"Calle de Ezequiel Solana, Pueblo Nuevo, Madrid"
8934,40.4360265,-3.6560799,"Calle Virgen de Lourdes, Concepción, Madrid"
8933,40.4375831,-3.6444009,"Calle Doctor Vallejo, Quintana, Madrid"
8931,40.4373226,-3.6442436,"Calle Gabasti, Quintana, Madrid"
8930,40.4309628,-3.6420497,"Calle de Gutierre de Cetina, Pueblo Nuevo, Madrid"
8928,40.4418086,-3.6547746,"Avenida DE BADAJOZ, San Pascual, Madrid"
8926,40.4407406,-3.6552504,"Calle Virgen del Espino, San Pascual, Madrid"
8924,40.4291229,-3.6368613,"Calle Luis Ruiz, Pueblo Nuevo, Madrid"
8923,40.4484133,-3.6534879,"Calle AGASTIA, 114, San Juan Bautista, Madrid"
8921,40.4264472,-3.6375009,"Calle de Santurce, Pueblo Nuevo, Madrid"
8917,40.455338,-3.6617952,"Plaza de la Ciudad de Salta, Colina, Madrid"
8916,40.47941525,-3.67277580663568,"Calle del Condado de Treviño, 9, Costillares, Madrid"
8915,40.4392013,-3.6533919,"Calle de Esteban Mora, San Pascual, Madrid"
8914,40.4306021,-3.6487975,"Calle Carlos Hernández, Ventas, Madrid"
8913,40.4310436,-3.6520334,"Calle San Gumersindo, Ventas, Madrid"
8911,40.424424,-3.6526751,"Calle de María Teresa Sáenz de Heredia, Madrid, Ventas, Madrid"
8909,40.4286709,-3.6417802,"Calle Achuri, Pueblo Nuevo, Madrid"
8908,40.4280549,-3.6438304,"Calle de Antonio Ponz, 13, Pueblo Nuevo, Madrid"
8907,40.4360265,-3.6560799,"Calle Virgen de Lourdes, 26, Concepción, Madrid"
8906,40.4243352,-3.6539331,"Marques de Corbera, Ventas, Madrid"
8905,40.4196205,-3.6303667,"Calle de Nicolás Salmerón, Pueblo Nuevo, Madrid"
8899,40.43816275,-3.637810139751586,"Calle de Alcalá, 419, Quintana, Madrid"
8896,40.4357025,-3.6470682,"Calle de Emilio Gastesi Fernández, Quintana, Madrid"
8893,40.4208708,-3.6515004,"Calle San Lamberto, Ventas, Madrid"
8892,40.4334505,-3.6565926,"VIRGEN DEL CORO, Concepción, Madrid"
8891,40.4785499,-3.6660289,"Calle del Jazmín, 38, Costillares, Madrid"
8889,40.4380101,-3.6539478,"VIRGEN DEL VAL, Concepción, Madrid"
8887,40.4219553,-3.6530741,"Pablo Lafargue, Ventas, Madrid"
8886,40.4814021,-3.6684983,"Calle de Caleruega, Costillares, Madrid"
8885,40.4232717,-3.6527193,"Calle de Nuestra Señora del Villar, Ventas, Madrid"
8883,40.4270537,-3.6531323,"Calle Gerardo Cordón, 42, Ventas, Madrid"
8881,40.4293681,-3.6525783,"Calle Mateo García, Ventas, Madrid"
8878,40.4517145,-3.6531361,"Calle Manuel María Iglesias, San Juan Bautista, Madrid"
8876,40.4208511,-3.654762,"Calle del Poeta Blas de Otero, Ventas, Madrid"
8875,40.4321768,-3.6558153,"Calle de Alcalá, 275, Concepción, Madrid"
8874,40.4392959,-3.6438384,"Zigia, Quintana, Madrid"
8873,40.4232717,-3.6527193,"NUESTRA SEÑORA DEL VILLAR, Ventas, Madrid"
8872,40.4809768,-3.6717415,"Pasaje de Caleruega, Costillares, Madrid"
8871,40.42282295,-3.65025472473716,"Calle de Santa Genoveva, 52, Ventas, Madrid"
8868,40.476793,-3.6679976,"Calle del Jazmín, Costillares, Madrid"
8867,40.4704941,-3.6681484,"Calle Prensa, Costillares, Madrid"
8864,40.4299582,-3.63713,"Calle Sequillo, Pueblo Nuevo, Madrid"
8862,40.43686795,-3.6448757095012256,"Calle de Sambara, 111, Quintana, Madrid"
8861,40.4526837,-3.6619472,"Calle de las Normas, 4, San Juan Bautista, Madrid"
8860,40.4455017,-3.6474005,"Calle de Carlota O’Neill, Madrid, San Pascual, Madrid"
8858,40.4353,-3.6575286,"VIRGEN DE LOURDES, Concepción, Madrid"
8857,40.4322114,-3.649185,"Cuesta San Juan de la, Ventas, Madrid"
8856,40.4270153,-3.6544985,"Calle del Apóstol Santiago, Ventas, Madrid"
8855,40.4780762,-3.6719591513056926,"Avenida de San Luis, 95, Costillares, Madrid"
8854,40.4309254,-3.6383971,"Calle DE LUIS RUIZ, Pueblo Nuevo, Madrid"
8853,40.4809768,-3.6717415,"Pasaje Caleruega, 11, Costillares, Madrid"
8850,40.4348749,-3.657778,"Avenida donostiarra, 4, Concepción, Madrid"
8848,40.4802237,-3.6668628,"Arturo Soria, 320, Costillares, Madrid"
8847,40.4285816,-3.641080404490968,"Calle de Marcelino Roa Vázquez, 39, Pueblo Nuevo, Madrid"
8844,40.4307533,-3.6533399,"Plaza Bami, Ventas, Madrid"
8842,40.4275481,-3.6408183,"Calle de Pedro Antonio de Alarcón, Pueblo Nuevo, Madrid"
8841,40.427814,-3.6425237,"MARCELINO ROA VAZQUEZ, Pueblo Nuevo, Madrid"
8838,40.4322102,-3.637180697589712,"Calle de José Arcones Gil, 56, Pueblo Nuevo, Madrid"
8837,40.4243746,-3.6359956,"Calle de San Telesforo, Pueblo Nuevo, Madrid"
8831,40.4237332,-3.6392624,"Arriaga, Pueblo Nuevo, Madrid"
8823,40.4434128,-3.6523142,"Avenida de Badajoz, 13, San Pascual, Madrid"
8821,40.4654888,-3.6644619,"Calle Piquer, 7, Atalaya, Madrid"
8817,40.41978035,-3.6519955188642768,"Calle San Lamberto, 3, Ventas, Madrid"
8816,40.4538521,-3.6577844,"Calle de Ángel Muñoz, San Juan Bautista, Madrid"
8814,40.4636202,-3.6623383,"Calle Julia Balenchana, Atalaya, Madrid"
8813,40.4218033,-3.6276497,"Calle de Pepe Isbert, Pueblo Nuevo, Madrid"
8811,40.4273593,-3.6562652,"san marcelo, Ventas, Madrid"
8806,40.4261666,-3.6570405,"Calle de San Emilio, Ventas, Madrid"
8805,40.4594466,-3.6597716,"LOPEZ DE HOYOS, Colina, Madrid"
8804,40.4743602,-3.6678231,"Calle Marqués de Altamira, Costillares, Madrid"
8800,40.4699263,-3.6686775,"Calle Bausá, Costillares, Madrid"
8799,40.4704941,-3.6681484,"Calle PRENSA, Costillares, Madrid"
8791,40.43685565,-3.6415863150799312,"Calle ESTRECHO DE GIBRALTAR, 15, Quintana, Madrid"
8788,40.4371774,-3.64832,"Calle José del Hierro, Concepción, Madrid"
8786,40.4802237,-3.6668628,"Arturo Soria, 319, Costillares, Madrid"
8784,40.4460754,-3.6516814,"Calle de Agastia, 43, San Pascual, Madrid"
8783,40.4428712,-3.64115807796984,"Calle de Arturo Soria, 50, Concepción, Madrid"
8781,40.4293681,-3.6525783,"Mateo Garcia, Ventas, Madrid"
8780,40.436977,-3.6401073,"ALCALA, Pueblo Nuevo, Madrid"
8778,40.4434128,-3.6523142,"Avenida de Badajoz, 11, San Pascual, Madrid"
8777,40.4461022,-3.6517058,"Calle de Agastia, San Pascual, Madrid"
8776,40.4802237,-3.6668628,"Arturo Soria, Costillares, Madrid"
8775,40.4785499,-3.6660289,"Calle del Jazmín, 35, Costillares, Madrid"
8773,40.4593404,-3.6611421199603,"Calle de Arturo Soria, 201, Colina, Madrid"
8772,40.4301952,-3.6453455,"Carolina coronado, Pueblo Nuevo, Madrid"
8771,40.4552938,-3.6546393,"Calle de Luis Carlos Vázquez, 16, San Juan Bautista, Madrid"
8770,40.4491419,-3.649315,"Calle Hernandez Rubin, 15, San Juan Bautista, Madrid"
8767,40.4802237,-3.6668628,"Calle Arturo Soria, Costillares, Madrid"
8766,40.4510786,-3.6597674,"Calle Sorzano, San Juan Bautista, Madrid"
8753,40.4321098,-3.6344892,"Plaza la Orotava, Madrid, 10, Pueblo Nuevo, Madrid"
8752,40.4453199,-3.6461905,"Calle del Marqués de Portugalete, 10, Concepción, Madrid"
8750,40.4273177,-3.6401557,"SAN FIDEL, Pueblo Nuevo, Madrid"
8748,40.4325113,-3.6451761,"Calle de los Urquiza, Pueblo Nuevo, Madrid"
8747,40.4331681,-3.6522997,"Calle de Siena, 37, Quintana, Madrid"
8744,40.4766132,-3.6700374,"Avenida DE SAN LUIS, Costillares, Madrid"
8743,40.43809995,-3.641557575057517,"Calle de Sambara, 138, Quintana, Madrid"
8742,40.4312841,-3.6352975,"Calle Tajuya, Pueblo Nuevo, Madrid"
8740,40.4377729,-3.6408040123796255,"Calle de Boldano, 10, Quintana, Madrid"
8726,40.4704941,-3.6681484,"Calle Prensa, 7, Costillares, Madrid"
8725,40.4350325,-3.6464125,"Calle Germán Pérez Carrasco, Quintana, Madrid"
8723,40.4373945,-3.640345866263693,"Calle de Boldano, 4, Quintana, Madrid"
8720,40.4391873,-3.6388028,"Calle Protasio Gómez, Quintana, Madrid"
8715,40.4281773,-3.6341643,"Calle JOSE ARCONES GIL, Pueblo Nuevo, Madrid"
8712,40.43362655,-3.6399809023387633,"Calle Madres Plaza de Mayo, 22, Pueblo Nuevo, Madrid"
8711,40.4392013,-3.6533919,"Esteban Mora, San Pascual, Madrid"
8710,40.4463358,-3.6483185,"Amara, San Pascual, Madrid"
8706,40.4329659,-3.6582534,"Calle Virgen del Puig, Concepción, Madrid"
8702,40.431507,-3.6521575,"Calle Benidorm, Ventas, Madrid"
8701,40.4335728,-3.636067,"ESTEBAN COLLANTES, Pueblo Nuevo, Madrid"
8699,40.4299582,-3.63713,"Sequillo, Pueblo Nuevo, Madrid"
8696,40.4436808,-3.6520541,"Madre Antonia Paris, 2, San Pascual, Madrid"
8695,40.4273177,-3.6401557,"San Fidel, Pueblo Nuevo, Madrid"
8694,40.43866045,-3.644030231380058,"prudencio Alvaro, 41, Quintana, Madrid"
8693,40.436836,-3.6373866,"institucion libre de enseñanza, Pueblo Nuevo, Madrid"
8692,40.4443842,-3.6548461,"TORRELAGUNA, San Pascual, Madrid"
8690,40.455936,-3.6561772,"ARTURO SORIA, San Juan Bautista, Madrid"
8685,40.4361915,-3.6469903155132393,"Calle de Virgen de Lluc, 80, Quintana, Madrid"
8684,40.4256395,-3.655954491113388,"Calle Montejurra, 36, Ventas, Madrid"
8682,40.4407406,-3.6552504,"Calle Virgen del Espino, 2, San Pascual, Madrid"
8674,40.4350955,-3.6438224,"Emilio Ferrari, Pueblo Nuevo, Madrid"
8673,40.4286709,-3.6417802,"Achuri, Pueblo Nuevo, Madrid"
8672,40.42475585,-3.655520737440037,"Calle de San Secundino, 11, Ventas, Madrid"
